request_id,orig_id,rq_time,start,end,routing_behavior_group,tt_adjustment
1058,pv_6_7102,23920.18,39108,37986,1,det_1.1
1060,pv_6_1457_1,23924.05,19790,8682,0,det_1
1059,pv_6_838_0,23924.05,28278,36518,0,det_1
1061,pv_6_4050,23927.59,13186,14856,0,det_1
1062,pv_6_1723,23936.67,19408,7016,0,det_1
1063,pv_6_9355,23943.12,41864,40514,1,det_1.1
1064,pv_6_2997_0,23951.75,26604,26018,0,det_1
1065,pv_6_258_1,23958.41,38534,2848,0,det_1
1066,pv_6_9576,23958.88,41864,20948,0,det_1
1067,pv_6_2684,23971.5,7100,2246,0,det_1
1068,pv_6_11487_0,23972.4,29172,13548,1,det_1.1
1069,pv_6_9307_1,23987.08,41864,38482,0,det_1
1070,pv_6_2104_0,23990.04,9094,4756,0,det_1
1071,pv_6_5028,23992.08,2976,2396,0,det_1
1072,pv_6_3851_0,23993.19,24618,18594,0,det_1
1073,pv_6_3536,23993.42,8558,5578,0,det_1
1074,pv_6_2431_0,23994.06,36086,30920,0,det_1
1075,pv_6_4381_1,24000.66,36756,6016,0,det_1
1076,pv_6_10031_0,24002.86,19808,24718,1,det_1.1
1077,pv_6_10736,24011.23,22444,27500,0,det_1
1078,pv_6_6404_1,24035.99,22444,15436,0,det_1
1079,pv_6_4199_0,24037.12,33584,30920,0,det_1
1080,pv_6_8769,24051.96,19808,1232,1,det_1.1
1081,pv_6_3164_1,24059.05,33762,5662,0,det_1
1082,pv_6_7411_0,24069.54,32026,28434,0,det_1
1083,pv_6_7093_1,24081.65,39108,25236,0,det_1
1084,pv_6_9969_0,24092.43,19808,16086,0,det_1
1085,pv_6_9791_0,24098.83,14848,15834,0,det_1
1086,pv_6_10559,24098.94,2396,3772,0,det_1
1087,pv_6_323,24117.62,13520,13856,0,det_1
1088,pv_6_5423,24121.24,6264,28586,0,det_1
1089,pv_6_2020_1,24123.7,2550,41876,0,det_1
1090,pv_6_741_0,24123.98,3262,14254,0,det_1
1091,pv_6_93_1,24127.5,33614,40390,0,det_1
1092,pv_6_11550_0,24134.66,33822,25394,0,det_1
1093,pv_6_191,24137.27,31326,30920,0,det_1
1094,pv_6_3831_1,24143.02,18934,22034,0,det_1
1095,pv_6_8010_0,24144.43,35728,23000,0,det_1
1096,pv_6_11154_1,24146.28,32026,38890,0,det_1
1097,pv_6_11062_0,24152.64,39108,3846,0,det_1
1098,pv_6_5579,24171.34,4874,41876,0,det_1
1099,pv_6_8035_1,24172.99,35728,20232,0,det_1
1100,pv_6_4349_1,24175.7,3438,30920,0,det_1
1101,pv_6_4028_1,24184.92,20356,20858,1,det_1.1
1102,pv_6_2239,24190.12,24910,14254,0,det_1
1103,pv_6_1489_1,24191.93,11736,3634,0,det_1
1104,pv_6_4813,24196.87,23994,29032,0,det_1
1105,pv_6_11098_0,24206.31,34754,40458,0,det_1
1106,pv_6_2955,24215.05,6124,29882,1,det_1.1
1107,pv_6_5570_0,24215.24,4636,41876,0,det_1
1108,pv_6_8433_0,24225.02,19808,15964,1,det_1.1
1109,pv_6_2077_0,24240.23,8478,24714,0,det_1
1110,pv_6_3681_0,24242.22,31220,41876,0,det_1
1111,pv_6_5491_1,24242.86,8624,13096,0,det_1
1112,pv_6_5584_1,24243.53,31702,34754,1,det_1.1
1113,pv_6_948_0,24247.19,38538,14254,0,det_1
1114,pv_6_1287_1,24247.33,20760,14254,1,det_1.1
1115,pv_6_8168_1,24248.78,35728,26122,0,det_1
1116,pv_6_8074,24251.77,35728,4024,1,det_1.1
1117,pv_6_7401,24254.35,32026,21966,0,det_1
1118,pv_6_10814,24272.57,2396,23018,0,det_1
1119,pv_6_2282_0,24276.23,29074,2848,0,det_1
1120,pv_6_3938_0,24276.45,20356,30490,0,det_1
1121,pv_6_154_1,24284.62,33288,17126,0,det_1
1122,pv_6_11387_1,24306.38,35998,22478,1,det_1.1
1123,pv_6_7317_1,24315.31,39286,26034,0,det_1
1124,pv_6_2407_1,24317.14,22668,30920,0,det_1
1125,pv_6_6112_0,24319.39,2848,25180,0,det_1
1126,pv_6_3212_1,24325.57,30580,41612,0,det_1
1127,pv_6_8373,24334.93,19808,39954,0,det_1
1128,pv_6_944,24340.55,38534,12504,0,det_1
1129,pv_6_4124,24343.56,720,3318,0,det_1
1130,pv_6_883,24351.89,7710,18202,0,det_1
1131,pv_6_8059,24352.57,35728,4464,0,det_1
1132,pv_6_8076_1,24355.28,35728,2744,0,det_1
1133,pv_6_198_1,24356.69,3536,22444,1,det_1.1
1134,pv_6_3747_1,24357.83,40656,38246,0,det_1
1135,pv_6_348_1,24358.14,33418,17126,0,det_1
1136,pv_6_2358_0,24369.6,40054,12728,0,det_1
1137,pv_6_8082_1,24376.76,35728,17188,0,det_1
1138,pv_6_3961,24399.5,20330,10884,0,det_1
1139,pv_6_11769_1,24405.11,18362,29118,0,det_1
1140,pv_6_5624_0,24408.79,40990,13456,0,det_1
1141,pv_6_265,24416.43,23484,14254,0,det_1
1142,pv_6_10041,24418.64,19808,24988,0,det_1
1143,pv_6_4113,24418.86,29132,24364,0,det_1
1144,pv_6_6424,24423.5,2396,41738,0,det_1
1145,pv_6_2993,24428.9,5942,10396,1,det_1.1
1146,pv_6_5487_1,24437.14,8668,3372,0,det_1
1147,pv_6_7225_0,24438.89,40848,37620,0,det_1
1148,pv_6_1200_0,24442.94,10058,36516,1,det_1.1
1149,pv_6_4854_0,24460.08,32276,16454,1,det_1.1
1150,pv_6_4749_0,24462.16,7370,30920,0,det_1
1151,pv_6_4199_1,24474.55,33584,30920,0,det_1
1152,pv_6_281_0,24480.67,38926,13920,1,det_1.1
1153,pv_6_5403_1,24485.08,19034,860,0,det_1
1154,pv_6_839,24487.79,17782,33740,0,det_1
1155,pv_6_9264_0,24494.65,41864,23770,0,det_1
1156,pv_6_1651_0,24502.18,26354,30920,0,det_1
1157,pv_6_1076_1,24509.64,32982,41876,0,det_1
1158,pv_6_6974_0,24511.4,39108,16326,0,det_1
1159,pv_6_1593,24513.34,24176,14544,0,det_1
1160,pv_6_6881,24529.51,39108,41466,0,det_1
1161,pv_6_3760_0,24531.27,23908,17376,0,det_1
1162,pv_6_1253,24534.53,10000,17126,0,det_1
1163,pv_6_7809_0,24548.94,32026,936,0,det_1
1164,pv_6_726,24554.67,7854,17126,0,det_1
1165,pv_6_1064_0,24555.73,3870,30920,0,det_1
1166,pv_6_5384_0,24558.86,17766,27104,0,det_1
1167,pv_6_11472_0,24575.29,16548,30260,0,det_1
1168,pv_6_2142_0,24575.78,29436,29228,0,det_1
1169,pv_6_1943,24576.38,29970,22976,0,det_1
1170,pv_6_1798_1,24589.6,6358,41876,0,det_1
1171,pv_6_2609_0,24596.04,5174,30920,0,det_1
1172,pv_6_2008,24604.33,9402,30920,0,det_1
1173,pv_6_6682_1,24606.06,2396,26538,0,det_1
1174,pv_6_1274_0,24610.12,17596,32450,0,det_1
1175,pv_6_3374_0,24622.94,13062,33524,0,det_1
1176,pv_6_5219_1,24624.93,25690,23118,0,det_1
1177,pv_6_3674,24626.24,30226,30920,0,det_1
1178,pv_6_7089,24631.25,39108,5282,1,det_1.1
1179,pv_6_9133,24661.11,41864,15796,0,det_1
1180,pv_6_3838_1,24664.86,31734,32816,1,det_1.1
1181,pv_6_5066_0,24672.28,11438,27396,0,det_1
1182,pv_6_9811_1,24675.56,13444,37144,0,det_1
1183,pv_6_2130,24676.34,26162,30920,0,det_1
1184,pv_6_526_1,24683.4,35470,34694,0,det_1
1185,pv_6_9842_1,24686.41,19808,21132,0,det_1
1186,pv_6_2022,24694.14,28576,41876,0,det_1
1187,pv_6_1356,24698.23,10858,22976,0,det_1
1188,pv_6_7357,24704.05,41826,24364,0,det_1
1189,pv_6_11429,24709.95,24026,12068,1,det_1.1
1190,pv_6_2845_0,24713.5,41692,17126,0,det_1
1191,pv_6_1240,24715.07,9264,22444,1,det_1.1
1192,pv_6_8548_1,24720.71,19808,5532,0,det_1
1193,pv_6_11286_0,24720.76,32026,4404,0,det_1
1194,pv_6_1674_0,24721.93,28378,23554,0,det_1
1195,pv_6_1135,24723.6,20856,3262,0,det_1
1196,pv_6_11072_1,24731.26,39108,8630,0,det_1
1197,pv_6_7294,24731.52,632,36792,0,det_1
1198,pv_6_11460,24738.85,12892,10282,0,det_1
1199,pv_6_5119_1,24749.67,31346,13014,0,det_1
1200,pv_6_5404,24751.82,4890,14802,0,det_1
1201,pv_6_11849,24752.75,2064,34482,0,det_1
1202,pv_6_6655,24762.19,2396,32600,0,det_1
1203,pv_6_949_0,24766.71,23124,41876,0,det_1
1204,pv_6_8329_1,24771.17,19808,3550,0,det_1
1205,pv_6_534_1,24788.92,9900,20326,0,det_1
1206,pv_6_2445_0,24792.45,2596,36438,0,det_1
1207,pv_6_9139_0,24797.55,41864,1458,0,det_1
1208,pv_6_7686_0,24800.95,32026,17876,0,det_1
1209,pv_6_2251_1,24806.49,10312,30920,0,det_1
1210,pv_6_3289_1,24818.47,18668,41876,0,det_1
1211,pv_6_8429,24820.94,19808,11500,0,det_1
1212,pv_6_6320_0,24829.11,2848,17340,0,det_1
1213,pv_6_8086_0,24830.1,35728,20034,0,det_1
1214,pv_6_3546,24837.43,26188,17126,0,det_1
1215,pv_6_5126_1,24850.43,7618,10966,0,det_1
1216,pv_6_4026,24859.66,20326,20170,0,det_1
1217,pv_6_928,24861.63,38538,15174,0,det_1
1218,pv_6_3404_1,24871.89,40070,17126,0,det_1
1219,pv_6_1336_1,24884.2,1990,30920,1,det_1.1
1220,pv_6_1872_1,24893.13,18710,19610,1,det_1.1
1221,pv_6_4753_1,24896.61,6208,30920,1,det_1.1
1222,pv_6_377_1,24896.7,2102,41876,0,det_1
1223,pv_6_5195,24899.28,25248,15100,0,det_1
1224,pv_6_11147_0,24901.29,34746,19540,0,det_1
1225,pv_6_1458_0,24905.92,16018,31516,0,det_1
1226,pv_6_3931_1,24908.54,638,37578,0,det_1
1227,pv_6_7728,24909.4,32026,28136,0,det_1
1228,pv_6_3509_0,24921.92,5718,24834,0,det_1
1229,pv_6_7395_0,24925.15,32026,15662,0,det_1
1230,pv_6_2357,24930.67,18602,39546,0,det_1
1231,pv_6_7005_0,24938.76,39108,25640,0,det_1
1232,pv_6_4118_0,24948.83,10404,21616,0,det_1
1233,pv_6_9352,24949.97,41864,6692,0,det_1
1234,pv_6_1278_0,24951.52,978,728,0,det_1
1235,pv_6_4537,24956.97,8046,30920,0,det_1
1236,pv_6_1062_1,24960.56,19488,30920,1,det_1.1
1237,pv_6_11579,24961.61,36432,40098,0,det_1
1238,pv_6_4326,24972.03,2714,31492,0,det_1
1239,pv_6_1852_1,24977.45,28682,18210,1,det_1.1
1241,pv_6_7387,24979.56,32026,6102,0,det_1
1240,pv_6_8027_1,24979.56,35728,3854,0,det_1
1242,pv_6_4725_1,24991.23,7432,41876,0,det_1
1243,pv_6_910_1,24995.19,4644,10332,0,det_1
1244,pv_6_2591,24995.86,29368,36438,0,det_1
1245,pv_6_5344_0,25009.77,26176,30920,0,det_1
1246,pv_6_8940_0,25020.29,19808,21220,0,det_1
1247,pv_6_8052_0,25023.08,35728,41428,1,det_1.1
1248,pv_6_4668,25023.41,23980,7584,1,det_1.1
1249,pv_6_6097_0,25025.91,2848,29264,0,det_1
1250,pv_6_8303_0,25030.32,19808,33638,0,det_1
1251,pv_6_11831_1,25053.86,17470,23476,0,det_1
1252,pv_6_4796,25055.6,27862,24606,0,det_1
1253,pv_6_5376,25060.98,19022,4466,0,det_1
1254,pv_6_7084,25070.15,39108,31386,1,det_1.1
1255,pv_6_8127,25074.76,35728,19754,0,det_1
1256,pv_6_3172,25079.82,39848,2656,0,det_1
1257,pv_6_7285_0,25082.57,33024,12886,0,det_1
1258,pv_6_4813_1,25083.98,23994,29032,0,det_1
1259,pv_6_4687,25084.42,238,17126,0,det_1
1260,pv_6_5325_0,25090.85,30434,30920,0,det_1
1261,pv_6_5356_1,25092.88,3592,22976,0,det_1
1262,pv_6_6061_0,25093.14,22976,21024,1,det_1.1
1263,pv_6_6880,25102.45,39108,13324,0,det_1
1264,pv_6_1279,25111.88,24752,14254,0,det_1
1265,pv_6_8208_0,25121.35,35728,24362,1,det_1.1
1266,pv_6_8199_1,25133.07,35728,24608,0,det_1
1267,pv_6_4377_1,25139.65,9856,33586,0,det_1
1268,pv_6_7099,25139.68,39108,29144,1,det_1.1
1269,pv_6_2216_1,25146.94,24886,17126,0,det_1
1270,pv_6_8736,25150.12,19808,15180,0,det_1
1271,pv_6_142_0,25150.44,33888,22444,1,det_1.1
1272,pv_6_3403_0,25153.8,13380,17126,0,det_1
1273,pv_6_9659_0,25155.82,41864,5884,0,det_1
1274,pv_6_8070,25156.43,35728,33536,0,det_1
1275,pv_6_1840,25159.41,8700,30920,0,det_1
1276,pv_6_4577,25163.17,24376,2614,0,det_1
1277,pv_6_47,25163.34,10494,7912,0,det_1
1278,pv_6_1460,25167.82,24778,13048,0,det_1
1279,pv_6_8504_1,25170.53,19808,9404,0,det_1
1280,pv_6_6794,25178.2,22444,4298,1,det_1.1
1281,pv_6_2536_0,25180.76,29338,22896,0,det_1
1282,pv_6_7065_1,25187.27,39108,3656,0,det_1
1283,pv_6_4939_1,25188.0,36284,2396,1,det_1.1
1284,pv_6_2882_0,25189.76,11386,30920,1,det_1.1
1285,pv_6_3546_0,25190.69,26188,17126,0,det_1
1286,pv_6_3793_0,25192.6,23910,8390,1,det_1.1
1287,pv_7_4974,25200.42,2764,20936,1,det_1.1
1288,pv_7_3050_0,25208.79,32294,14466,1,det_1.1
1289,pv_7_613_0,25208.86,12366,24366,0,det_1
1290,pv_7_17453,25210.12,3624,30294,0,det_1
1291,pv_7_12590_1,25211.68,19808,35262,0,det_1
1292,pv_7_2161_1,25212.91,2820,30920,0,det_1
1293,pv_7_4030_1,25221.93,17396,24366,0,det_1
1294,pv_7_12820,25224.69,19808,9528,0,det_1
1295,pv_7_4885,25227.52,19010,19098,0,det_1
1296,pv_7_1780_1,25227.61,10014,4284,0,det_1
1297,pv_7_3636_0,25233.39,36142,34704,0,det_1
1298,pv_7_14024,25235.83,41864,27238,1,det_1.1
1299,pv_7_8148_0,25243.98,22976,17580,1,det_1.1
1300,pv_7_4298_1,25251.43,4814,24362,0,det_1
1301,pv_7_2588_0,25252.53,12318,30920,0,det_1
1302,pv_7_13058_1,25257.65,19808,19466,1,det_1.1
1303,pv_7_12594_1,25258.48,19808,17216,0,det_1
1304,pv_7_14020_1,25258.49,41864,34272,1,det_1.1
1305,pv_7_1986_0,25261.4,18290,14254,0,det_1
1306,pv_7_7486_1,25270.15,38978,40552,1,det_1.1
1307,pv_7_10290,25277.66,39108,15460,0,det_1
1308,pv_7_239_1,25282.92,23744,5558,0,det_1
1309,pv_7_17799_1,25284.79,32374,22714,0,det_1
1310,pv_7_6291,25296.65,16538,20930,1,det_1.1
1311,pv_7_1396_1,25299.16,21248,34308,1,det_1.1
1312,pv_7_12398_1,25312.47,19808,28258,0,det_1
1313,pv_7_14801,25315.65,18362,29620,0,det_1
1314,pv_7_14905_1,25320.89,18360,23018,0,det_1
1315,pv_7_6681,25325.83,17732,4298,0,det_1
1316,pv_7_15706_1,25328.88,2848,3654,0,det_1
1317,pv_7_11862_1,25330.39,35728,19608,0,det_1
1318,pv_7_10692_0,25334.45,37198,38276,1,det_1.1
1319,pv_7_14332_1,25337.29,41864,21846,0,det_1
1320,pv_7_6384,25347.54,35218,31540,0,det_1
1321,pv_7_2848,25347.58,27394,13402,0,det_1
1322,pv_7_4941_0,25350.65,22860,30920,1,det_1.1
1323,pv_7_1140_0,25356.87,39780,41916,1,det_1.1
1324,pv_7_4383_0,25357.82,18196,31416,0,det_1
1325,pv_7_4151_0,25358.6,16474,30428,0,det_1
1326,pv_7_5_0,25364.53,9798,21426,0,det_1
1327,pv_7_2576_1,25369.2,33530,41876,0,det_1
1328,pv_7_7743_1,25382.5,37482,41876,0,det_1
1329,pv_7_212_0,25383.08,8114,36334,1,det_1.1
1330,pv_7_39_0,25391.03,19022,27104,0,det_1
1331,pv_7_12046_0,25391.74,35728,39632,0,det_1
1332,pv_7_10380_1,25405.41,25934,37384,0,det_1
1333,pv_7_10103_0,25406.97,39108,10148,0,det_1
1334,pv_7_14423_0,25410.29,41864,24612,0,det_1
1335,pv_7_808_0,25414.79,31458,33788,0,det_1
1336,pv_7_10527,25416.53,632,14582,0,det_1
1337,pv_7_13967_0,25417.29,41864,13634,1,det_1.1
1338,pv_7_7004_1,25426.08,24144,2848,0,det_1
1339,pv_7_10580,25426.54,632,8534,1,det_1.1
1340,pv_7_5644_1,25427.25,33710,23536,0,det_1
1341,pv_7_12236,25428.43,35728,5634,0,det_1
1342,pv_7_17631_0,25429.56,16682,18472,1,det_1.1
1343,pv_7_1944_1,25429.97,4470,22976,0,det_1
1344,pv_7_4557_1,25433.11,25494,3048,0,det_1
1345,pv_7_10739_1,25433.14,32026,28318,1,det_1.1
1346,pv_7_10530_1,25433.17,20318,38616,0,det_1
1347,pv_7_5629_1,25433.93,18976,37144,0,det_1
1348,pv_7_10150,25436.25,39108,37988,0,det_1
1349,pv_7_12848_0,25438.15,19808,10726,0,det_1
1350,pv_7_6949_0,25441.01,9670,18196,1,det_1.1
1351,pv_7_4231_0,25448.16,21586,23554,0,det_1
1352,pv_7_16745,25448.49,3396,2656,0,det_1
1353,pv_7_4088_0,25454.25,35572,24948,0,det_1
1354,pv_7_2550,25459.91,2534,30920,0,det_1
1355,pv_7_7118_0,25462.0,25234,22444,0,det_1
1356,pv_7_10558_0,25464.61,33822,15214,0,det_1
1357,pv_7_5652_0,25464.75,29552,12728,0,det_1
1358,pv_7_16828,25468.58,3396,8632,0,det_1
1359,pv_7_16394_0,25474.04,22444,33246,1,det_1.1
1360,pv_7_15071_1,25484.05,508,5634,0,det_1
1361,pv_7_954,25484.12,27316,31772,0,det_1
1362,pv_7_4282,25484.99,18558,21566,0,det_1
1363,pv_7_17761,25486.39,40382,5526,0,det_1
1364,pv_7_122_0,25489.69,31778,41876,0,det_1
1365,pv_7_4898_1,25492.53,31220,38284,0,det_1
1366,pv_7_6292_0,25501.72,36570,1086,0,det_1
1367,pv_7_3142_0,25515.68,40424,32552,1,det_1.1
1368,pv_7_10721_0,25516.23,32026,36894,0,det_1
1369,pv_7_7262,25523.87,19012,21860,0,det_1
1370,pv_7_2231_1,25535.32,41670,7378,0,det_1
1371,pv_7_3058_0,25537.72,18610,14254,0,det_1
1372,pv_7_11001_1,25544.93,32026,4226,1,det_1.1
1373,pv_7_6464,25546.81,1214,37988,0,det_1
1374,pv_7_3028_1,25550.66,39516,9632,0,det_1
1375,pv_7_4510_0,25554.18,27182,37392,0,det_1
1376,pv_7_1071_1,25554.18,27848,30920,0,det_1
1377,pv_7_545_1,25554.72,37356,30920,0,det_1
1378,pv_7_3059_1,25554.96,13624,22444,0,det_1
1379,pv_7_2198,25558.69,6020,7990,0,det_1
1380,pv_7_3380_1,25561.34,17494,4556,0,det_1
1381,pv_7_10560,25568.08,18632,37982,0,det_1
1382,pv_7_3821_0,25578.83,34034,32502,0,det_1
1383,pv_7_3867,25589.01,19586,17126,1,det_1.1
1384,pv_7_2477_1,25593.71,41096,9504,0,det_1
1385,pv_7_172_1,25598.09,26860,41812,0,det_1
1386,pv_7_1490_1,25599.95,14688,40382,0,det_1
1387,pv_7_10719_0,25609.38,32026,29986,1,det_1.1
1388,pv_7_6210,25617.59,26818,41876,0,det_1
1389,pv_7_13990,25618.31,41864,16790,0,det_1
1390,pv_7_1506_1,25622.89,21848,21300,0,det_1
1391,pv_7_284_0,25630.06,36212,41876,0,det_1
1392,pv_7_5424_1,25641.45,654,38282,0,det_1
1393,pv_7_12174_1,25645.54,35728,24366,0,det_1
1394,pv_7_64_1,25648.55,11894,38274,0,det_1
1395,pv_7_8073,25661.52,2848,31558,0,det_1
1396,pv_7_1238_1,25668.88,28268,30920,1,det_1.1
1397,pv_7_10920_1,25670.99,32026,4822,0,det_1
1398,pv_7_11928,25672.94,35728,21396,0,det_1
1399,pv_7_226_1,25673.85,3360,20342,0,det_1
1400,pv_7_1587_0,25680.01,30898,22432,0,det_1
1401,pv_7_4379_0,25680.2,16636,22120,1,det_1.1
1402,pv_7_10739_0,25680.98,32026,28318,0,det_1
1403,pv_7_10087,25683.27,39108,32940,0,det_1
1404,pv_7_15111,25684.18,19808,22,0,det_1
1405,pv_7_14430_0,25685.2,41864,4306,1,det_1.1
1406,pv_7_14085_0,25689.18,41864,27574,0,det_1
1407,pv_7_6314,25690.4,3846,24362,0,det_1
1408,pv_7_2266_0,25693.69,38974,17126,1,det_1.1
1409,pv_7_5377_1,25694.67,20350,37050,0,det_1
1410,pv_7_16740,25698.14,3396,2482,0,det_1
1411,pv_7_17770_1,25700.73,5568,20068,0,det_1
1412,pv_7_10126_0,25700.73,39108,11424,0,det_1
1413,pv_7_12855,25702.85,19808,31686,0,det_1
1414,pv_7_6254_0,25705.55,23986,22444,0,det_1
1415,pv_7_4386,25718.81,18186,38842,0,det_1
1416,pv_7_17939,25722.48,22740,10648,0,det_1
1417,pv_7_12780,25729.24,19808,41392,0,det_1
1418,pv_7_9170_0,25731.58,2396,18032,0,det_1
1419,pv_7_5761_0,25733.54,15804,22976,0,det_1
1420,pv_7_8086_0,25734.16,2848,5932,0,det_1
1421,pv_7_1524,25734.98,20882,23008,0,det_1
1422,pv_7_5943_1,25735.69,8034,32600,0,det_1
1423,pv_7_8205_0,25736.4,2848,36170,0,det_1
1424,pv_7_15012_0,25737.33,34746,15460,0,det_1
1425,pv_7_3343_0,25740.73,3466,34188,0,det_1
1426,pv_7_6598,25741.01,12084,23554,1,det_1.1
1427,pv_7_15715_0,25741.83,2848,14716,0,det_1
1428,pv_7_1577_0,25749.2,1140,18138,1,det_1.1
1429,pv_7_12881,25750.64,19808,27106,0,det_1
1430,pv_7_3913,25751.37,10588,41876,1,det_1.1
1431,pv_7_6481_0,25756.92,27628,2396,0,det_1
1432,pv_7_10526,25761.06,18632,3380,0,det_1
1433,pv_7_3358_1,25764.33,17492,2056,0,det_1
1434,pv_7_11859_0,25766.52,35728,8266,0,det_1
1435,pv_7_12385_1,25766.74,19808,21302,0,det_1
1436,pv_7_5538,25769.56,12360,10954,0,det_1
1437,pv_7_903_1,25777.38,33690,15458,0,det_1
1438,pv_7_8178_1,25779.83,22976,754,1,det_1.1
1439,pv_7_6925_1,25782.8,9638,28700,0,det_1
1440,pv_7_5005_1,25784.28,23922,41916,0,det_1
1441,pv_7_14761_1,25789.87,3368,36944,0,det_1
1442,pv_7_66_1,25811.59,9798,34770,1,det_1.1
1443,pv_7_8428_1,25812.56,2848,24766,0,det_1
1444,pv_7_7371_0,25813.98,8626,39228,0,det_1
1445,pv_7_11973,25816.27,35728,24566,1,det_1.1
1446,pv_7_12225_1,25824.62,35728,14546,0,det_1
1447,pv_7_12334_1,25824.88,19808,41566,1,det_1.1
1448,pv_7_17266_1,25828.36,32026,24714,0,det_1
1449,pv_7_677_1,25829.63,13160,2396,1,det_1.1
1450,pv_7_10628_0,25830.36,632,24608,0,det_1
1451,pv_7_8_1,25831.55,19022,38752,0,det_1
1452,pv_7_2247,25837.75,29952,19750,0,det_1
1453,pv_7_1035_1,25837.84,41012,17126,0,det_1
1454,pv_7_14056,25839.07,41864,25644,1,det_1.1
1455,pv_7_5274_0,25844.79,15498,13402,0,det_1
1456,pv_7_13933_1,25856.72,41864,9104,0,det_1
1457,pv_7_3136_0,25857.8,8828,21100,1,det_1.1
1458,pv_7_2690,25857.83,32160,23924,0,det_1
1459,pv_7_10732_0,25860.71,32026,30192,0,det_1
1460,pv_7_9930_1,25862.73,39108,33066,0,det_1
1461,pv_7_17460,25865.44,736,13524,0,det_1
1462,pv_7_17971_1,25865.63,21954,35984,0,det_1
1463,pv_7_12398_0,25866.7,19808,28258,0,det_1
1464,pv_7_17599,25869.36,2982,5716,0,det_1
1465,pv_7_17039,25872.47,15496,37842,0,det_1
1466,pv_7_3220_1,25872.88,19814,30920,0,det_1
1467,pv_7_10458_0,25881.84,20354,40458,1,det_1.1
1468,pv_7_2309,25883.79,19408,30920,1,det_1.1
1469,pv_7_7772_1,25883.85,14738,32920,0,det_1
1470,pv_7_17352_0,25891.74,32026,21660,0,det_1
1471,pv_7_2147_0,25906.45,1666,14254,0,det_1
1472,pv_7_1157_1,25908.76,6790,5634,1,det_1.1
1473,pv_7_14814_0,25917.99,31478,18534,0,det_1
1474,pv_7_17707,25921.48,29848,34344,0,det_1
1475,pv_7_17798,25928.18,6252,22516,0,det_1
1476,pv_7_17947_0,25932.01,28590,18862,0,det_1
1477,pv_7_289_1,25933.43,41474,41876,0,det_1
1478,pv_7_14007_0,25933.72,41864,13396,1,det_1.1
1479,pv_7_1130_1,25943.05,26566,4270,1,det_1.1
1480,pv_7_10716,25951.75,32026,33290,1,det_1.1
1481,pv_7_3238_0,25959.21,29888,30920,0,det_1
1482,pv_7_5784,25960.9,2700,30920,0,det_1
1483,pv_7_3360,25964.6,33770,33496,0,det_1
1484,pv_7_1896_0,25977.37,16022,21652,1,det_1.1
1485,pv_7_2081_0,25977.77,24970,32448,0,det_1
1486,pv_7_7918_0,25988.29,2848,15636,0,det_1
1487,pv_7_370_0,25991.68,1314,2650,0,det_1
1488,pv_7_10969,26001.95,32026,2692,0,det_1
1489,pv_7_16160,26006.83,22444,3576,0,det_1
1490,pv_7_14894_1,26009.35,3368,23018,0,det_1
1491,pv_7_12578_0,26014.75,19808,16996,0,det_1
1492,pv_7_2732,26019.93,10314,8704,0,det_1
1493,pv_7_12308_0,26020.51,19808,1244,0,det_1
1494,pv_7_17640_1,26030.59,38942,1392,1,det_1.1
1495,pv_7_3415_1,26032.8,27008,2396,0,det_1
1496,pv_7_3100,26042.45,13620,13014,0,det_1
1497,pv_7_388_0,26043.82,1278,41876,0,det_1
1498,pv_7_6460_1,26048.02,2386,35762,1,det_1.1
1499,pv_7_16983_0,26051.53,39108,5562,0,det_1
1500,pv_7_17671,26055.45,20968,40714,0,det_1
1501,pv_7_12222,26062.01,35728,19538,0,det_1
1502,pv_7_12352,26064.17,19808,23768,0,det_1
1503,pv_7_2007,26071.53,24186,41876,0,det_1
1504,pv_7_1313_1,26087.58,2984,3490,0,det_1
1505,pv_7_14081_0,26091.15,41864,27484,1,det_1.1
1506,pv_7_2369_0,26102.8,18562,19540,0,det_1
1507,pv_7_1968,26103.81,32242,17126,0,det_1
1508,pv_7_7522,26106.05,19746,40080,1,det_1.1
1509,pv_7_2649,26111.23,11718,4276,0,det_1
1510,pv_7_12056,26115.7,35728,32920,0,det_1
1511,pv_7_1420,26116.99,3866,22976,0,det_1
1512,pv_7_14083_1,26121.91,41864,38578,0,det_1
1513,pv_7_1399,26122.94,18954,2232,0,det_1
1514,pv_7_3208_1,26128.58,29634,17126,0,det_1
1515,pv_7_11879_1,26129.54,35728,32246,0,det_1
1516,pv_7_5198_0,26134.13,660,8724,0,det_1
1517,pv_7_5448_1,26136.97,38552,22128,0,det_1
1518,pv_7_12224_0,26138.4,35728,11932,0,det_1
1519,pv_7_10484_0,26139.31,33818,9104,0,det_1
1520,pv_7_2539_0,26139.44,10252,14254,1,det_1.1
1521,pv_7_11036_1,26143.82,32026,30318,1,det_1.1
1522,pv_7_7477_1,26162.6,14088,41876,0,det_1
1523,pv_7_9025_0,26167.37,22444,19652,0,det_1
1524,pv_7_25_1,26169.61,30542,30920,0,det_1
1525,pv_7_16453,26171.05,2396,35664,1,det_1.1
1526,pv_7_16781_0,26184.16,23554,17492,0,det_1
1527,pv_7_5991,26189.66,28612,30920,0,det_1
1528,pv_7_201_1,26197.45,33486,3290,0,det_1
1529,pv_7_6738,26198.75,13924,37144,0,det_1
