request_id,orig_id,rq_time,start,end,routing_behavior_group,tt_adjustment
2043,pv_7_11871_0,28352.8,35728,40492,0,prob_0.65
2044,pv_7_5536_1,28357.79,1336,18314,1,prob_0.8
2045,pv_7_1324_0,28370.29,12376,30920,0,prob_0.65
2046,pv_7_4177,28373.1,36932,20404,0,prob_0.65
2047,pv_7_6864,28378.29,36834,17126,1,prob_0.8
2048,pv_7_3269_0,28380.15,40916,30920,0,prob_0.65
2049,pv_7_5037,28381.31,2006,26100,0,prob_0.65
2050,pv_7_2397,28386.8,8982,25164,0,prob_0.65
2051,pv_7_7062_1,28410.99,30290,41876,0,prob_0.65
2052,pv_7_9233_0,28416.23,2396,24226,0,prob_0.65
2053,pv_7_8158_0,28425.76,2848,28518,0,prob_0.65
2054,pv_7_2408,28433.96,29344,7996,0,prob_0.65
2055,pv_7_5852,28437.14,14996,15138,1,prob_0.8
2056,pv_7_10665_1,28439.56,33024,15460,0,prob_0.65
2057,pv_7_15196_1,28445.22,19808,23922,0,prob_0.65
2058,pv_7_7035_1,28451.3,26358,35998,1,prob_0.8
2059,pv_7_16357_0,28451.32,2396,13062,1,prob_0.8
2060,pv_7_5626,28456.53,12354,15458,0,prob_0.65
2061,pv_7_448,28458.01,37378,31936,0,prob_0.65
2062,pv_7_14202,28460.46,41864,25180,1,prob_0.8
2063,pv_7_593,28467.8,37390,1076,0,prob_0.65
2064,pv_7_5900_0,28469.58,35136,29856,0,prob_0.65
2065,pv_7_15292,28472.87,19808,19488,0,prob_0.65
2066,pv_7_12739,28474.42,19808,15110,0,prob_0.65
2067,pv_7_12796,28474.49,19808,41420,0,prob_0.65
2069,pv_7_4405_0,28483.11,12824,18474,0,prob_0.65
2068,pv_7_2282,28483.11,8944,30920,0,prob_0.65
2070,pv_7_3315_1,28483.87,36976,37144,0,prob_0.65
2071,pv_7_9301,28484.29,2396,7910,1,prob_0.8
2072,pv_7_988_1,28488.99,40476,38646,0,prob_0.65
2073,pv_7_12829_0,28492.54,19808,35990,0,prob_0.65
2074,pv_7_125,28493.77,37258,41876,1,prob_0.8
2075,pv_7_4902,28493.91,28484,3552,0,prob_0.65
2076,pv_7_59_0,28497.17,10972,37054,0,prob_0.65
2077,pv_7_10035,28497.19,39108,37564,1,prob_0.8
2078,pv_7_1616,28502.08,30848,2396,0,prob_0.65
2079,pv_7_12350_1,28503.95,19808,3318,0,prob_0.65
2080,pv_7_1943,28507.16,15974,14736,0,prob_0.65
2081,pv_7_14096_1,28515.88,41864,6028,0,prob_0.65
2082,pv_7_187_0,28522.79,24922,41864,0,prob_0.65
2083,pv_7_1189_0,28522.99,15510,1580,0,prob_0.65
2084,pv_7_6135,28528.55,8438,26808,0,prob_0.65
2085,pv_7_17855_1,28530.45,32812,39112,1,prob_0.8
2086,pv_7_298_1,28532.33,36938,30920,1,prob_0.8
2087,pv_7_2351_1,28538.67,8940,26346,0,prob_0.65
2088,pv_7_7319_0,28539.21,9608,39560,0,prob_0.65
2089,pv_7_2103,28546.82,6016,16776,0,prob_0.65
2090,pv_7_15075_1,28552.83,18362,5634,0,prob_0.65
2091,pv_7_2672_1,28555.24,39024,15914,1,prob_0.8
2092,pv_7_2008,28555.79,16030,41876,1,prob_0.8
2093,pv_7_2996_0,28557.81,18504,19096,0,prob_0.65
2094,pv_7_81,28560.34,31218,2642,0,prob_0.65
2095,pv_7_6477_1,28563.45,18586,22444,0,prob_0.65
2096,pv_7_12253_1,28567.2,35728,21872,0,prob_0.65
2097,pv_7_5051,28571.51,29698,41484,0,prob_0.65
2098,pv_7_928_1,28575.68,24030,41814,0,prob_0.65
2099,pv_7_17128_1,28578.81,32026,40978,0,prob_0.65
2100,pv_7_4075_0,28581.57,38080,14804,1,prob_0.8
2101,pv_7_4527,28592.84,11726,30920,0,prob_0.65
2102,pv_7_11834,28593.44,35728,31778,0,prob_0.65
2103,pv_7_4902_1,28597.36,28484,3552,0,prob_0.65
2104,pv_7_14814_1,28599.02,40550,290,0,prob_0.65
2105,pv_7_2712,28601.83,8766,15812,0,prob_0.65
2106,pv_7_12591_0,28602.55,19808,2902,0,prob_0.65
2107,pv_7_12541,28603.14,19808,1582,0,prob_0.65
2108,pv_7_5265_1,28619.29,20352,14254,0,prob_0.65
2109,pv_7_16828_1,28620.93,3396,14458,1,prob_0.8
2110,pv_7_4599_0,28624.7,8554,17126,1,prob_0.8
2111,pv_7_1963_0,28631.07,3954,17126,1,prob_0.8
2112,pv_7_12342,28637.67,19808,33492,0,prob_0.65
2113,pv_7_4969_0,28638.5,2618,20770,0,prob_0.65
2114,pv_7_656_0,28642.85,19622,18212,0,prob_0.65
2115,pv_7_14107_1,28645.79,41864,8410,0,prob_0.65
2116,pv_7_14859,28648.1,40548,41412,0,prob_0.65
2117,pv_7_1613,28650.65,10026,22444,0,prob_0.65
2118,pv_7_4428,28653.22,34284,14254,0,prob_0.65
2119,pv_7_10403_1,28658.14,632,41948,0,prob_0.65
2120,pv_7_6977_1,28660.41,25682,7544,0,prob_0.65
2121,pv_7_4783,28670.4,7164,13402,1,prob_0.8
2122,pv_7_14730_0,28671.53,41864,11740,0,prob_0.65
2123,pv_7_2302_0,28681.96,27390,41876,0,prob_0.65
2124,pv_7_14791_1,28686.61,17926,37744,0,prob_0.65
2125,pv_7_12552_1,28686.77,19808,33742,1,prob_0.8
2126,pv_7_3077,28693.53,24686,41876,0,prob_0.65
2127,pv_7_4707,28696.51,22714,5020,0,prob_0.65
2128,pv_7_843,28718.77,13970,2396,0,prob_0.65
2129,pv_7_10199_0,28721.28,39108,1970,0,prob_0.65
2130,pv_7_8135_0,28723.09,2848,27402,0,prob_0.65
2131,pv_7_13911_0,28725.61,41864,26482,0,prob_0.65
2132,pv_7_8161_1,28743.98,2848,26518,0,prob_0.65
2133,pv_7_6104,28746.92,36828,7102,0,prob_0.65
2134,pv_7_5191,28748.91,20346,21176,0,prob_0.65
2135,pv_7_6077,28754.01,31666,21098,0,prob_0.65
2136,pv_7_3139,28754.6,26982,23710,0,prob_0.65
2137,pv_7_17140,28756.17,32026,15684,1,prob_0.8
2138,pv_7_12961_1,28758.8,19808,21336,0,prob_0.65
2139,pv_7_7754_0,28763.24,28150,30920,0,prob_0.65
2140,pv_7_10054,28769.95,39108,4238,0,prob_0.65
2141,pv_7_15106,28773.0,19808,23764,0,prob_0.65
2142,pv_7_10707_0,28774.51,32026,12524,0,prob_0.65
2143,pv_7_6446_1,28775.47,35202,36694,0,prob_0.65
2144,pv_7_1188,28777.5,22906,6388,0,prob_0.65
2145,pv_7_12546_0,28780.12,19808,9106,0,prob_0.65
2146,pv_7_1343_1,28785.53,38538,37822,0,prob_0.65
2147,pv_7_3694_0,28795.4,40560,4448,0,prob_0.65
2148,pv_7_11930,28795.46,35728,9012,1,prob_0.8
2149,pv_7_430_0,28796.15,22738,542,0,prob_0.65
2150,pv_7_1688,28796.85,25736,17928,0,prob_0.65
2151,pv_8_4768_0,28800.43,19002,23912,0,prob_0.65
2152,pv_8_2324,28803.22,39430,39982,1,prob_0.8
2153,pv_8_531_0,28813.38,34832,3492,0,prob_0.65
2154,pv_8_11027_0,28818.97,40382,19632,1,prob_0.8
2156,pv_8_5990_1,28819.42,28122,37984,0,prob_0.65
2155,pv_8_6979_0,28819.42,19190,39652,0,prob_0.65
2157,pv_8_1258_1,28820.96,2282,228,0,prob_0.65
2158,pv_8_4945_1,28828.15,41914,40694,0,prob_0.65
2159,pv_8_1570,28837.32,10042,27138,0,prob_0.65
2160,pv_8_3619_1,28837.73,26014,33496,1,prob_0.8
2161,pv_8_12803_0,28839.36,31992,40568,0,prob_0.65
2162,pv_8_7408,28847.3,41864,31706,0,prob_0.65
2163,pv_8_7268,28848.23,38988,36882,1,prob_0.8
2164,pv_8_6609_0,28857.33,5598,21238,0,prob_0.65
2165,pv_8_194_1,28864.08,38890,17126,0,prob_0.65
2166,pv_8_10896,28865.21,16686,31736,0,prob_0.65
2167,pv_8_8242,28866.73,32026,15396,0,prob_0.65
2168,pv_8_11809_1,28876.75,41876,37702,0,prob_0.65
2169,pv_8_10648,28876.85,32622,3692,0,prob_0.65
2170,pv_8_5648,28877.89,13840,39576,1,prob_0.8
2171,pv_8_8906_0,28878.46,41864,26066,1,prob_0.8
2172,pv_8_1253_0,28879.72,4686,10758,1,prob_0.8
2173,pv_8_9774,28880.15,6052,21412,0,prob_0.65
2174,pv_8_4602_1,28883.67,22724,34704,0,prob_0.65
2175,pv_8_7490,28888.38,22976,27350,0,prob_0.65
2176,pv_8_9167_0,28891.67,2848,29008,0,prob_0.65
2177,pv_8_10332,28894.84,12640,4902,1,prob_0.8
2178,pv_8_12121,28899.09,11508,27882,1,prob_0.8
2179,pv_8_5860_0,28900.74,28644,23428,0,prob_0.65
2180,pv_8_3933_0,28912.4,39484,17126,1,prob_0.8
2181,pv_8_9430_1,28913.02,23554,29196,0,prob_0.65
2182,pv_8_3147,28916.07,18238,4486,0,prob_0.65
2183,pv_8_8287_0,28918.62,35728,17308,0,prob_0.65
2184,pv_8_11619_0,28919.47,25230,29614,1,prob_0.8
2185,pv_8_3962_0,28921.71,6144,30920,0,prob_0.65
2186,pv_8_979,28934.54,26756,29844,0,prob_0.65
2187,pv_8_2921_0,28936.72,10278,16094,0,prob_0.65
2188,pv_8_4367_1,28937.18,1910,15072,0,prob_0.65
2189,pv_8_9484,28944.98,39108,23808,1,prob_0.8
2190,pv_8_7853_1,28951.02,39108,13336,0,prob_0.65
2191,pv_8_6724_1,28958.95,1396,41876,1,prob_0.8
2192,pv_8_7631,28959.27,2396,16134,0,prob_0.65
2193,pv_8_4056_0,28960.02,23512,37984,0,prob_0.65
2194,pv_8_8438_1,28960.02,19808,6786,0,prob_0.65
2195,pv_8_3553_1,28963.98,26932,21402,0,prob_0.65
2196,pv_8_10454_1,28973.03,13452,38160,0,prob_0.65
2197,pv_8_9093_1,28973.8,19808,18044,0,prob_0.65
2198,pv_8_3802_1,28977.19,32436,7990,0,prob_0.65
2199,pv_8_8028,28985.96,630,38152,1,prob_0.8
2200,pv_8_8091_0,28989.39,32026,3360,0,prob_0.65
2201,pv_8_12427_0,28998.6,30630,40690,0,prob_0.65
2202,pv_8_11102_0,29000.48,1228,30226,0,prob_0.65
2203,pv_8_2979,29003.4,27392,9388,1,prob_0.8
2204,pv_8_8422_1,29005.47,19808,21290,0,prob_0.65
2205,pv_8_8262_0,29012.33,35728,36204,0,prob_0.65
2206,pv_8_3890_0,29013.04,26624,9122,0,prob_0.65
2207,pv_8_8107,29018.72,32026,24844,0,prob_0.65
2208,pv_8_2738_0,29019.29,10638,41552,0,prob_0.65
2209,pv_8_9383_1,29027.77,2396,24052,0,prob_0.65
2210,pv_8_11861_0,29028.01,6316,35164,0,prob_0.65
2211,pv_8_2548,29042.58,9390,28720,1,prob_0.8
2212,pv_8_5417,29067.39,720,21500,0,prob_0.65
2213,pv_8_12660_0,29068.72,17470,28268,0,prob_0.65
2214,pv_8_8315,29072.81,35728,28234,1,prob_0.8
2215,pv_8_6170_1,29073.02,3662,37748,0,prob_0.65
2216,pv_8_3020,29075.8,3996,41312,0,prob_0.65
2217,pv_8_9742_1,29080.04,23722,26578,0,prob_0.65
2218,pv_8_9796_0,29080.7,23914,26252,0,prob_0.65
2219,pv_8_11098_1,29081.44,1228,29302,1,prob_0.8
2220,pv_8_37_0,29088.35,30538,36542,0,prob_0.65
2221,pv_8_11567_0,29091.37,24966,33078,0,prob_0.65
2222,pv_8_2721,29100.62,33846,18284,1,prob_0.8
2223,pv_8_1603_1,29106.98,36080,17126,0,prob_0.65
2224,pv_8_320_1,29107.37,23486,41876,0,prob_0.65
2225,pv_8_11508,29118.62,1612,28228,0,prob_0.65
2226,pv_8_5914,29120.49,15184,9152,0,prob_0.65
2227,pv_8_9653,29129.24,34458,37386,0,prob_0.65
2228,pv_8_9633_1,29133.65,28720,30228,0,prob_0.65
2229,pv_8_575_0,29137.42,24134,2396,0,prob_0.65
2230,pv_8_8739_0,29138.47,41864,31836,0,prob_0.65
2231,pv_8_797,29142.58,28940,2064,0,prob_0.65
2232,pv_8_11612_0,29152.34,32372,27650,0,prob_0.65
2233,pv_8_2162,29155.16,27388,9630,0,prob_0.65
2234,pv_8_11606_1,29160.49,14368,31572,0,prob_0.65
2235,pv_8_10752_1,29172.81,16182,20926,0,prob_0.65
2236,pv_8_4555_0,29173.1,15756,36882,0,prob_0.65
2237,pv_8_5462_1,29185.33,18980,14820,0,prob_0.65
2238,pv_8_2124_1,29187.31,17568,32452,1,prob_0.8
2239,pv_8_11417,29188.58,3326,34660,0,prob_0.65
2240,pv_8_3485_1,29190.01,37490,22444,0,prob_0.65
2241,pv_8_3880,29197.61,17742,16984,0,prob_0.65
2242,pv_8_7007,29199.18,36320,39890,0,prob_0.65
2243,pv_8_1195,29211.5,22330,18042,0,prob_0.65
2244,pv_8_10392,29213.5,36496,12416,1,prob_0.8
2245,pv_8_1746_0,29216.59,18230,728,0,prob_0.65
2246,pv_8_9410_1,29220.39,23554,17464,0,prob_0.65
2247,pv_8_4516_0,29223.42,25956,21186,0,prob_0.65
2248,pv_8_10523_0,29241.49,36436,18890,0,prob_0.65
2249,pv_8_4729,29244.95,28488,14254,0,prob_0.65
2250,pv_8_9740_0,29245.87,11918,14626,1,prob_0.8
2251,pv_8_6335,29263.25,13870,30920,1,prob_0.8
2252,pv_8_8513_1,29265.11,19808,16328,0,prob_0.65
2253,pv_8_8840_1,29269.82,41864,13004,0,prob_0.65
2254,pv_8_178_0,29276.37,28714,37286,0,prob_0.65
2255,pv_8_2527_0,29287.5,31770,30920,0,prob_0.65
2256,pv_8_8240_1,29298.54,32026,35946,0,prob_0.65
2257,pv_8_12773_1,29299.19,7994,12730,0,prob_0.65
2258,pv_8_11038,29303.85,40380,31834,1,prob_0.8
2259,pv_8_12685,29318.94,2654,10856,1,prob_0.8
2260,pv_8_12708,29319.09,7994,9210,1,prob_0.8
2261,pv_8_11328,29323.53,28884,1072,0,prob_0.65
2262,pv_8_1634_0,29325.78,31826,41876,0,prob_0.65
2263,pv_8_8032_1,29327.1,33024,12712,0,prob_0.65
2264,pv_8_3022_1,29327.47,11044,21442,0,prob_0.65
2265,pv_8_5346,29327.63,8868,41528,0,prob_0.65
2266,pv_8_8999,29341.24,32406,7112,0,prob_0.65
2267,pv_8_6891,29346.4,30258,5626,1,prob_0.8
2268,pv_8_8352_1,29347.89,35728,7558,0,prob_0.65
2269,pv_8_10478_0,29348.12,15786,38844,0,prob_0.65
2270,pv_8_11295_0,29348.72,2318,13910,0,prob_0.65
2271,pv_8_9029_0,29353.6,19808,16326,0,prob_0.65
2272,pv_8_8680_1,29357.16,19808,8628,0,prob_0.65
2273,pv_8_12479,29361.16,37156,7530,0,prob_0.65
2274,pv_8_8550_0,29373.05,19808,6710,0,prob_0.65
2275,pv_8_3152_1,29373.86,9418,23696,0,prob_0.65
2276,pv_8_9993,29374.43,20598,18524,0,prob_0.65
2277,pv_8_132,29377.38,10820,33502,0,prob_0.65
2278,pv_8_5127,29382.66,37200,23918,1,prob_0.8
2279,pv_8_8059_1,29389.4,37196,38398,0,prob_0.65
2280,pv_8_3568,29391.61,38854,32452,1,prob_0.8
2281,pv_8_12672,29395.53,31992,25264,0,prob_0.65
2282,pv_8_6098,29395.72,27926,11546,0,prob_0.65
2283,pv_8_54_0,29397.94,10818,12898,1,prob_0.8
2284,pv_8_5889,29402.91,28912,19670,0,prob_0.65
2285,pv_8_4269_0,29420.29,4766,23554,0,prob_0.65
2286,pv_8_8503_0,29423.18,19808,32252,0,prob_0.65
2287,pv_8_6628_1,29425.17,4594,9108,0,prob_0.65
2288,pv_8_6903_1,29445.37,19034,16378,1,prob_0.8
2289,pv_8_4957,29445.47,34764,33798,0,prob_0.65
2290,pv_8_3318,29458.78,40714,10512,0,prob_0.65
2291,pv_8_7423_0,29460.62,39620,25164,1,prob_0.8
2293,pv_8_5864_0,29460.76,36516,3302,0,prob_0.65
2292,pv_8_794_1,29460.76,12422,17470,0,prob_0.65
2294,pv_8_8883_0,29464.71,41864,9674,0,prob_0.65
2295,pv_8_8188_0,29466.04,32026,8960,0,prob_0.65
2296,pv_8_10262_1,29467.5,6554,6392,0,prob_0.65
2297,pv_8_1355_1,29468.36,24114,14620,1,prob_0.8
2298,pv_8_7034_0,29471.02,7594,5966,0,prob_0.65
2300,pv_8_4779_0,29472.21,19016,14848,0,prob_0.65
2299,pv_8_8300,29472.21,35728,41270,1,prob_0.8
2301,pv_8_2903_0,29475.81,14516,2642,1,prob_0.8
2302,pv_8_11776_0,29483.72,32450,2650,1,prob_0.8
2303,pv_8_11604_1,29488.39,32370,37498,0,prob_0.65
2304,pv_8_8943,29504.21,32406,4644,0,prob_0.65
2305,pv_8_11677_1,29504.21,3050,17742,0,prob_0.65
2306,pv_8_1665_1,29505.84,20894,3488,1,prob_0.8
2307,pv_8_8064,29506.48,25934,26528,0,prob_0.65
2308,pv_8_5476,29517.72,9304,33090,0,prob_0.65
2309,pv_8_4430_0,29528.02,16712,30920,0,prob_0.65
2310,pv_8_12742_1,29533.82,39652,11050,1,prob_0.8
2311,pv_8_3981_0,29538.18,26422,17126,0,prob_0.65
2312,pv_8_8918,29540.22,41864,36168,0,prob_0.65
2313,pv_8_6727_1,29540.8,148,41876,0,prob_0.65
2314,pv_8_4918_1,29544.86,4098,14426,0,prob_0.65
2315,pv_8_9250,29548.68,2848,14036,0,prob_0.65
2316,pv_8_5491_1,29557.73,9302,41512,0,prob_0.65
2317,pv_8_8721,29560.71,41864,22056,1,prob_0.8
2318,pv_8_1916,29560.88,186,17126,0,prob_0.65
2319,pv_8_1568,29568.12,1108,11430,0,prob_0.65
2320,pv_8_8900,29569.99,41864,16086,0,prob_0.65
2321,pv_8_9636,29570.44,28720,13806,0,prob_0.65
2322,pv_8_11701_1,29573.21,17300,21406,1,prob_0.8
2323,pv_8_7617,29573.21,22444,2522,0,prob_0.65
2324,pv_8_2964_0,29574.39,41198,5662,1,prob_0.8
2325,pv_8_5094_0,29574.61,37206,2396,0,prob_0.65
2326,pv_8_8908,29585.18,41864,40658,0,prob_0.65
2327,pv_8_5252,29590.83,1198,23814,0,prob_0.65
2328,pv_8_11993,29592.23,22690,13628,0,prob_0.65
2329,pv_8_1391,29592.44,3284,28566,1,prob_0.8
2330,pv_8_8054_0,29614.9,33822,7910,0,prob_0.65
2331,pv_8_7394_0,29617.3,27666,23922,0,prob_0.65
2332,pv_8_2366_0,29618.19,9238,33968,0,prob_0.65
2333,pv_8_9075_1,29621.33,19808,8634,0,prob_0.65
2334,pv_8_10135,29622.6,3510,1252,0,prob_0.65
2335,pv_8_6593,29624.69,5712,26632,0,prob_0.65
2336,pv_8_8501_0,29636.19,19808,19786,0,prob_0.65
2337,pv_8_10653_1,29636.54,3250,8032,0,prob_0.65
2338,pv_8_7288,29636.59,2450,38762,0,prob_0.65
2339,pv_8_9296,29649.59,22444,30902,0,prob_0.65
2340,pv_8_7289,29673.67,24948,38762,0,prob_0.65
2341,pv_8_9831,29684.24,3690,9796,0,prob_0.65
2342,pv_8_6817_1,29684.63,30434,13054,0,prob_0.65
2343,pv_8_6722,29687.08,9544,41876,0,prob_0.65
2344,pv_8_6016,29689.4,7338,30920,0,prob_0.65
2345,pv_8_7818_0,29695.79,22444,24720,0,prob_0.65
2346,pv_8_9503,29699.71,32406,18830,0,prob_0.65
2347,pv_8_7126_0,29704.63,4870,30920,0,prob_0.65
2348,pv_8_1989_0,29705.68,28756,23836,0,prob_0.65
2349,pv_8_1696,29709.41,14668,27470,0,prob_0.65
2350,pv_8_9099_1,29710.15,19808,34696,0,prob_0.65
2351,pv_8_6071_0,29712.96,7568,25524,0,prob_0.65
2352,pv_8_2521,29715.5,9402,30920,0,prob_0.65
2353,pv_8_2356,29722.65,38140,33240,0,prob_0.65
2354,pv_8_6797_1,29725.31,41230,20584,0,prob_0.65
2355,pv_8_1327_0,29734.33,38180,17360,0,prob_0.65
2356,pv_8_7351_0,29758.5,41870,22444,0,prob_0.65
2357,pv_8_3449_0,29762.89,15942,18116,1,prob_0.8
2358,pv_8_6143_1,29772.72,7322,13882,0,prob_0.65
2359,pv_8_12720_0,29777.64,33498,26554,0,prob_0.65
2360,pv_8_12719_0,29786.24,17470,41102,0,prob_0.65
2361,pv_8_8267_1,29799.37,35728,41560,0,prob_0.65
2362,pv_8_4745_0,29800.68,40662,30920,0,prob_0.65
2363,pv_8_4968,29809.98,2474,29866,0,prob_0.65
2364,pv_8_3946_1,29817.42,6110,30920,0,prob_0.65
2365,pv_8_1712_0,29824.83,1106,20412,0,prob_0.65
2366,pv_8_5702,29827.85,35010,17850,0,prob_0.65
2367,pv_8_3430_0,29832.83,27648,39168,0,prob_0.65
2368,pv_8_4753,29833.12,18474,3592,1,prob_0.8
2369,pv_8_6894_1,29833.65,5574,23306,0,prob_0.65
2370,pv_8_769,29834.56,33680,38512,0,prob_0.65
2371,pv_8_3206,29836.02,35896,5692,1,prob_0.8
2372,pv_8_668,29849.74,35322,2848,0,prob_0.65
2373,pv_8_1320_0,29855.36,2256,3266,0,prob_0.65
2374,pv_8_4165,29858.19,26434,19670,0,prob_0.65
2375,pv_8_7871,29866.08,39108,7854,0,prob_0.65
2376,pv_8_2197,29873.07,41658,12662,0,prob_0.65
2377,pv_8_2592_1,29876.65,37158,39280,0,prob_0.65
2378,pv_8_3116_0,29877.55,24246,19156,0,prob_0.65
2379,pv_8_5904_1,29878.5,242,15294,0,prob_0.65
2380,pv_8_14_0,29878.66,1246,30920,1,prob_0.8
2381,pv_8_10990_0,29881.98,228,9060,1,prob_0.8
2382,pv_8_5673_1,29885.1,35002,3644,0,prob_0.65
2383,pv_8_5970_0,29887.77,3666,25660,0,prob_0.65
2384,pv_8_8084,29889.5,32026,22076,1,prob_0.8
2385,pv_8_8805,29893.33,41864,6124,0,prob_0.65
2386,pv_8_6352_0,29895.6,36284,22976,1,prob_0.8
2387,pv_8_6313,29901.4,31860,22976,0,prob_0.65
2388,pv_8_7358_1,29913.74,6992,14254,0,prob_0.65
2389,pv_8_1439_1,29921.85,24086,33818,0,prob_0.65
2390,pv_8_6689,29930.24,9682,2848,0,prob_0.65
2391,pv_8_2153,29930.65,40722,12628,0,prob_0.65
2392,pv_8_12288_1,29930.93,6694,7678,0,prob_0.65
2393,pv_8_7289_1,29932.14,24948,38762,0,prob_0.65
2395,pv_8_1686_0,29935.62,544,15312,1,prob_0.8
2394,pv_8_7188_1,29935.62,16838,38458,0,prob_0.65
2396,pv_8_11681_1,29939.15,23668,37374,1,prob_0.8
2397,pv_8_593_1,29942.42,8294,3374,0,prob_0.65
2398,pv_8_12712_1,29947.9,28584,10242,0,prob_0.65
2399,pv_8_4409_0,29953.55,34170,19824,0,prob_0.65
2400,pv_8_12555_1,29956.06,38724,28380,0,prob_0.65
2401,pv_8_4153_0,29959.0,6096,28586,0,prob_0.65
2402,pv_8_5256,29959.21,36564,1748,0,prob_0.65
2403,pv_8_9489_0,29959.56,18362,15692,0,prob_0.65
2404,pv_8_12193,29960.32,1826,36924,0,prob_0.65
2405,pv_8_6143,29967.05,7322,13882,0,prob_0.65
2406,pv_8_8398_1,29970.65,19808,33614,0,prob_0.65
2407,pv_8_5987_1,29978.46,29040,32452,0,prob_0.65
2408,pv_8_10298_1,29986.21,38410,6012,0,prob_0.65
2409,pv_8_4699_0,29988.79,28492,38154,1,prob_0.8
2410,pv_8_12007,29993.86,2762,3826,0,prob_0.65
2411,pv_8_12068_1,29999.94,24036,41742,0,prob_0.65
2412,pv_8_12827,30003.59,41940,20342,1,prob_0.8
2413,pv_8_2268_0,30006.51,8946,3396,0,prob_0.65
2414,pv_8_8451,30014.5,19808,6608,0,prob_0.65
2415,pv_8_3200_0,30017.24,18696,16048,0,prob_0.65
2416,pv_8_11884_0,30025.11,2762,18878,0,prob_0.65
2417,pv_8_6685_1,30027.41,35844,17612,0,prob_0.65
2418,pv_8_10685,30034.75,2300,2504,0,prob_0.65
2419,pv_8_6398_0,30047.73,6062,27486,0,prob_0.65
2420,pv_8_5621_1,30047.99,13350,22860,0,prob_0.65
2421,pv_8_5931_1,30058.69,11522,33892,0,prob_0.65
2422,pv_8_3113_1,30061.02,11054,11392,0,prob_0.65
2423,pv_8_10403,30065.35,36496,15616,0,prob_0.65
2424,pv_8_41,30068.83,1244,2060,0,prob_0.65
2425,pv_8_6271_1,30070.33,3892,17626,0,prob_0.65
2426,pv_8_5843_0,30078.26,37608,38368,0,prob_0.65
2427,pv_8_4347_1,30079.23,1872,16568,0,prob_0.65
2428,pv_8_4787,30086.82,28494,23672,1,prob_0.8
2429,pv_8_6957_1,30091.18,4892,6694,0,prob_0.65
2430,pv_8_8644,30101.28,19808,4224,0,prob_0.65
2431,pv_8_7149_0,30102.36,2456,28560,1,prob_0.8
2433,pv_8_10569,30106.21,39278,11828,1,prob_0.8
2432,pv_8_690_1,30106.21,8180,41876,0,prob_0.65
2434,pv_8_5938_1,30144.87,6344,29492,0,prob_0.65
2435,pv_8_6498,30146.17,27138,24036,0,prob_0.65
2436,pv_8_5109_0,30147.67,15504,29212,1,prob_0.8
2437,pv_8_8284,30148.35,35728,7746,0,prob_0.65
2438,pv_8_7590_1,30154.78,2848,23404,0,prob_0.65
2439,pv_8_5634_1,30154.88,13776,14254,1,prob_0.8
2440,pv_8_4726,30171.57,31220,2396,0,prob_0.65
2441,pv_8_1879_0,30172.82,16380,31138,0,prob_0.65
2442,pv_8_5190_0,30177.38,37198,11828,0,prob_0.65
2443,pv_8_3172_1,30178.12,39494,28132,0,prob_0.65
2444,pv_8_8416_1,30180.62,19808,3330,0,prob_0.65
2445,pv_8_4515,30185.12,5094,5636,0,prob_0.65
2446,pv_8_8341,30196.76,35728,14784,1,prob_0.8
2447,pv_8_1972_1,30213.3,17866,12940,0,prob_0.65
2448,pv_8_1590,30215.88,1698,22976,0,prob_0.65
2449,pv_8_10467,30219.33,16680,41734,1,prob_0.8
2450,pv_8_7206,30221.5,29742,41864,0,prob_0.65
2451,pv_8_8188_1,30224.24,32026,8960,0,prob_0.65
2452,pv_8_3352_0,30225.84,41088,16682,0,prob_0.65
2453,pv_8_10048_0,30232.05,27490,28112,0,prob_0.65
2454,pv_8_6442_0,30233.61,4224,41864,0,prob_0.65
2455,pv_8_7106_0,30238.15,40626,30920,0,prob_0.65
2456,pv_8_12462_1,30238.39,17302,7310,0,prob_0.65
2457,pv_8_3859,30243.48,12702,19826,0,prob_0.65
2458,pv_8_6342,30247.71,34616,30920,0,prob_0.65
2459,pv_8_8740_0,30249.4,41864,10834,0,prob_0.65
2460,pv_8_4558_0,30250.78,32862,31992,1,prob_0.8
2461,pv_8_6912_0,30252.09,5556,4040,0,prob_0.65
2462,pv_8_7388_1,30267.53,6992,34402,0,prob_0.65
2463,pv_8_6_1,30273.6,10962,15072,0,prob_0.65
2464,pv_8_12263_0,30274.67,2762,33116,1,prob_0.8
2465,pv_8_8820,30280.51,41864,6750,0,prob_0.65
2466,pv_8_1968,30284.38,19044,13054,1,prob_0.8
2467,pv_8_693_0,30284.44,28812,30920,1,prob_0.8
2468,pv_8_10728_1,30284.98,8844,16992,1,prob_0.8
2469,pv_8_1191_1,30288.78,17306,2804,0,prob_0.65
2470,pv_8_12688_0,30290.13,23810,41756,0,prob_0.65
2471,pv_8_6766_0,30293.21,9570,14366,0,prob_0.65
2472,pv_8_9113_1,30294.64,19808,17796,0,prob_0.65
2473,pv_8_12731_0,30300.01,31992,29404,0,prob_0.65
2474,pv_8_9653_0,30302.76,34458,37386,0,prob_0.65
2475,pv_8_10262,30311.77,6554,6392,0,prob_0.65
2476,pv_8_8325_0,30317.94,35728,29504,0,prob_0.65
