request_id,orig_id,rq_time,start,end,routing_behavior_group,tt_adjustment
1531,pv_7_15711_1,26269.75,2848,32276,0,prob_0.6
1532,pv_7_3165_1,26270.98,10538,18146,0,prob_0.6
1533,pv_7_468_1,26277.29,33418,23970,0,prob_0.6
1534,pv_7_11842_1,26277.75,35728,30526,0,prob_0.6
1535,pv_7_3439,26288.39,27008,41876,0,prob_0.6
1536,pv_7_285_1,26289.14,3530,41876,0,prob_0.6
1537,pv_7_6217,26290.97,23896,41876,1,prob_0.7
1538,pv_7_13742_1,26293.28,41864,31214,0,prob_0.6
1539,pv_7_7756_0,26303.13,39620,30920,0,prob_0.6
1540,pv_7_16823,26313.81,23554,8536,0,prob_0.6
1541,pv_7_7767_1,26322.6,41178,40080,0,prob_0.6
1542,pv_7_13923,26330.34,41864,10234,0,prob_0.6
1543,pv_7_6653_0,26330.78,28118,1078,0,prob_0.6
1544,pv_7_5015_0,26337.34,16908,37144,0,prob_0.6
1545,pv_7_10291_0,26338.3,39108,37144,0,prob_0.6
1546,pv_7_7137_1,26341.04,3902,32920,0,prob_0.6
1547,pv_7_6196_0,26341.1,7514,30920,0,prob_0.6
1548,pv_7_9373,26346.19,22444,20512,0,prob_0.6
1549,pv_7_2124,26347.68,39664,7576,1,prob_0.7
1550,pv_7_1626_0,26350.07,14544,2396,0,prob_0.6
1551,pv_7_12823,26351.01,19808,9548,0,prob_0.6
1553,pv_7_6851_0,26351.91,834,12580,0,prob_0.6
1552,pv_7_85,26351.91,26738,13338,0,prob_0.6
1554,pv_7_17659,26351.94,41864,24078,0,prob_0.6
1555,pv_7_7665_0,26356.72,8628,22118,0,prob_0.6
1556,pv_7_9989,26357.78,39108,29974,0,prob_0.6
1557,pv_7_12145,26361.15,35728,4276,0,prob_0.6
1558,pv_7_16918,26363.71,39108,22046,1,prob_0.7
1559,pv_7_2894_0,26372.48,36044,2888,0,prob_0.6
1560,pv_7_16319_0,26375.09,2396,3984,0,prob_0.6
1561,pv_7_17133_1,26382.19,32026,17480,0,prob_0.6
1562,pv_7_1352_0,26389.5,22326,30656,1,prob_0.7
1563,pv_7_4538_1,26389.92,7128,41332,0,prob_0.6
1564,pv_7_3159_0,26392.58,2434,40158,0,prob_0.6
1565,pv_7_10510_0,26399.55,41826,25136,1,prob_0.7
1566,pv_7_16908_1,26409.46,39108,26742,0,prob_0.6
1567,pv_7_3824_1,26409.59,34970,9872,0,prob_0.6
1568,pv_7_733_0,26411.85,8128,26100,0,prob_0.6
1569,pv_7_17520_1,26413.96,39902,19016,0,prob_0.6
1570,pv_7_14113_1,26422.52,41864,6626,0,prob_0.6
1571,pv_7_6486_0,26424.27,2978,2396,0,prob_0.6
1572,pv_7_17814,26426.71,24690,41934,0,prob_0.6
1573,pv_7_17724_1,26435.91,4388,9242,0,prob_0.6
1574,pv_7_4026,26437.54,32420,24362,0,prob_0.6
1575,pv_7_886,26439.22,3800,24608,1,prob_0.7
1576,pv_7_6094,26439.64,7452,24098,0,prob_0.6
1577,pv_7_3213,26442.51,29640,20412,0,prob_0.6
1578,pv_7_17517,26443.42,13132,26658,0,prob_0.6
1579,pv_7_564_1,26445.96,19660,23554,1,prob_0.7
1580,pv_7_2445_1,26449.6,11134,3686,0,prob_0.6
1581,pv_7_565,26450.45,31976,23554,0,prob_0.6
1582,pv_7_10187,26454.48,39108,15976,0,prob_0.6
1583,pv_7_3344,26454.49,9834,36430,0,prob_0.6
1584,pv_7_2358_0,26458.76,23772,24360,0,prob_0.6
1585,pv_7_7047_0,26461.86,26030,30920,0,prob_0.6
1586,pv_7_3018_1,26463.53,6468,10774,0,prob_0.6
1587,pv_7_6108_1,26464.13,15202,18330,0,prob_0.6
1588,pv_7_10456_0,26469.17,33818,1686,1,prob_0.7
1589,pv_7_1702_0,26469.43,24844,30920,0,prob_0.6
1590,pv_7_1036_1,26469.75,41028,17126,0,prob_0.6
1591,pv_7_895_0,26472.11,39798,41910,1,prob_0.7
1592,pv_7_6137_1,26479.2,6276,13924,0,prob_0.6
1593,pv_7_5749_1,26479.33,2198,8816,0,prob_0.6
1594,pv_7_1856_1,26481.82,1122,3678,0,prob_0.6
1595,pv_7_4763_1,26485.49,7164,17126,0,prob_0.6
1596,pv_7_327_1,26492.85,19240,954,0,prob_0.6
1597,pv_7_6842,26493.87,30644,36208,0,prob_0.6
1598,pv_7_7114_0,26496.61,30436,22976,0,prob_0.6
1599,pv_7_3282,26498.64,17000,37746,0,prob_0.6
1600,pv_7_13762_0,26500.78,41864,36886,0,prob_0.6
1601,pv_7_2879,26507.88,17762,33780,0,prob_0.6
1602,pv_7_2411_1,26511.12,39026,1270,0,prob_0.6
1604,pv_7_601,26512.82,8264,4284,1,prob_0.7
1603,pv_7_6927_1,26512.82,7608,27390,0,prob_0.6
1605,pv_7_15108,26516.34,19808,23488,0,prob_0.6
1606,pv_7_5129,26520.62,11776,37746,0,prob_0.6
1607,pv_7_15699_0,26529.99,2848,18580,0,prob_0.6
1608,pv_7_2331_1,26530.96,8070,2396,1,prob_0.7
1609,pv_7_16410_1,26540.86,2396,26898,1,prob_0.7
1610,pv_7_1429,26545.04,31836,2396,1,prob_0.7
1611,pv_7_5201_0,26547.16,37054,21646,0,prob_0.6
1612,pv_7_10_0,26551.1,41082,12734,0,prob_0.6
1613,pv_7_9932_0,26552.62,39108,22068,1,prob_0.7
1614,pv_7_12537_1,26553.4,19808,29952,1,prob_0.7
1615,pv_7_16183_0,26555.18,22444,9276,0,prob_0.6
1616,pv_7_4470_0,26557.59,11322,19824,1,prob_0.7
1617,pv_7_9932_1,26559.44,39108,22068,0,prob_0.6
1618,pv_7_4251_1,26563.6,18554,37746,0,prob_0.6
1619,pv_7_12801,26568.81,19808,9692,0,prob_0.6
1620,pv_7_6898_1,26568.81,30234,9760,0,prob_0.6
1621,pv_7_8160_1,26576.95,22976,23860,0,prob_0.6
1622,pv_7_13752_0,26579.2,41864,8112,0,prob_0.6
1623,pv_7_3395_1,26580.51,7088,13116,1,prob_0.7
1624,pv_7_10451_0,26582.42,37198,40120,0,prob_0.6
1625,pv_7_2562_0,26584.51,12324,30920,0,prob_0.6
1626,pv_7_506_1,26585.59,22130,12520,0,prob_0.6
1627,pv_7_283,26585.64,2054,41876,1,prob_0.7
1628,pv_7_966_0,26587.17,28382,3576,0,prob_0.6
1629,pv_7_3662_0,26594.63,14580,2396,1,prob_0.7
1630,pv_7_7180_1,26600.54,9674,41748,0,prob_0.6
1631,pv_7_4605,26609.23,5716,33776,1,prob_0.7
1632,pv_7_1268,26609.83,9250,19540,0,prob_0.6
1633,pv_7_3301_0,26614.65,8748,26346,0,prob_0.6
1634,pv_7_12271_0,26630.24,22976,23918,1,prob_0.7
1635,pv_7_512,26635.82,19602,3510,1,prob_0.7
1636,pv_7_17064_0,26636.94,37194,19500,0,prob_0.6
1637,pv_7_3836,26638.86,6132,25218,0,prob_0.6
1638,pv_7_473,26641.4,41090,25680,0,prob_0.6
1639,pv_7_12049_0,26650.56,35728,19494,0,prob_0.6
1640,pv_7_11002,26656.47,32026,23858,0,prob_0.6
1641,pv_7_16982,26661.93,39108,15398,1,prob_0.7
1642,pv_7_3241,26663.59,20014,30920,0,prob_0.6
1643,pv_7_15069_1,26665.95,10550,26100,0,prob_0.6
1644,pv_7_5524_1,26670.75,33574,28732,0,prob_0.6
1645,pv_7_10129,26672.57,39108,7554,0,prob_0.6
1646,pv_7_4712_1,26674.19,18472,22070,0,prob_0.6
1647,pv_7_1132,26676.04,27854,26346,0,prob_0.6
1648,pv_7_7750,26676.09,5020,41876,1,prob_0.7
1649,pv_7_691,26679.75,21574,30920,0,prob_0.6
1650,pv_7_4554_0,26685.58,2246,26100,0,prob_0.6
1651,pv_7_17437,26686.2,28720,14924,0,prob_0.6
1652,pv_7_9339,26689.38,22444,21884,0,prob_0.6
1653,pv_7_12544,26690.63,19808,1550,0,prob_0.6
1654,pv_7_6198,26705.89,6274,30920,0,prob_0.6
1655,pv_7_2354_1,26711.97,12498,41910,1,prob_0.7
1656,pv_7_13934_0,26718.83,41864,9198,0,prob_0.6
1657,pv_7_5760_0,26719.81,6328,24998,0,prob_0.6
1658,pv_7_1322_0,26720.94,11550,30920,0,prob_0.6
1659,pv_7_6245_1,26722.36,7362,30920,1,prob_0.7
1660,pv_7_17918,26722.78,23810,15666,0,prob_0.6
1661,pv_7_12669,26722.8,19808,12820,0,prob_0.6
1662,pv_7_4504_1,26731.01,14356,21126,0,prob_0.6
1663,pv_7_15217_1,26734.99,19808,41420,1,prob_0.7
1664,pv_7_7036_0,26737.11,25702,12516,1,prob_0.7
1665,pv_7_4703,26741.75,22730,12908,0,prob_0.6
1666,pv_7_2464_0,26747.5,12324,7490,0,prob_0.6
1667,pv_7_4018_1,26750.42,5928,4310,0,prob_0.6
1668,pv_7_4961_0,26751.66,22702,2888,0,prob_0.6
1669,pv_7_9074,26754.65,2396,39352,0,prob_0.6
1670,pv_7_3481_1,26756.46,6438,21846,0,prob_0.6
1671,pv_7_8085_1,26757.99,2848,31516,1,prob_0.7
1672,pv_7_7084,26763.62,26034,30920,0,prob_0.6
1673,pv_7_697,26772.73,14060,37818,0,prob_0.6
1674,pv_7_10923_0,26779.54,32026,17718,1,prob_0.7
1675,pv_7_4528_0,26779.61,27176,30920,0,prob_0.6
1676,pv_7_3604_1,26789.65,38002,2848,1,prob_0.7
1677,pv_7_13920_0,26799.18,41864,40716,1,prob_0.7
1678,pv_7_14098,26804.08,41864,6060,0,prob_0.6
1679,pv_7_3168,26804.31,29328,29328,0,prob_0.6
1680,pv_7_2302_1,26806.62,29322,41876,0,prob_0.6
1681,pv_7_14812_1,26807.84,13444,14394,1,prob_0.7
1682,pv_7_4501,26812.39,18364,19536,1,prob_0.7
1683,pv_7_4421_1,26812.66,40514,17126,0,prob_0.6
1684,pv_7_10078_1,26813.29,39108,32956,1,prob_0.7
1685,pv_7_15103,26814.72,19808,80,0,prob_0.6
1686,pv_7_9200_0,26815.51,22444,40698,1,prob_0.7
1687,pv_7_3049_1,26816.51,32068,11392,0,prob_0.6
1688,pv_7_6595_0,26832.44,32508,22444,0,prob_0.6
1689,pv_7_14870_1,26835.11,15496,37814,0,prob_0.6
1690,pv_7_17365_0,26837.82,32026,35710,0,prob_0.6
1691,pv_7_4780_1,26838.58,19016,30920,0,prob_0.6
1692,pv_7_14871,26838.73,506,24858,0,prob_0.6
1693,pv_7_59_0,26840.48,9800,37046,0,prob_0.6
1694,pv_7_373,26846.93,36888,6264,0,prob_0.6
1695,pv_7_3774_1,26851.98,5966,28406,0,prob_0.6
1696,pv_7_14235_0,26852.67,41864,13014,0,prob_0.6
1697,pv_7_1611_0,26853.84,4524,22976,0,prob_0.6
1698,pv_7_15142_1,26872.78,19808,17006,0,prob_0.6
1699,pv_7_10266,26884.52,39108,5874,0,prob_0.6
1700,pv_7_13174,26888.33,19808,24712,0,prob_0.6
1701,pv_7_4535_0,26889.43,25496,33776,0,prob_0.6
1702,pv_7_3014_1,26892.42,8838,41944,0,prob_0.6
1703,pv_7_4536,26893.45,6458,4470,0,prob_0.6
1704,pv_7_14075_0,26898.74,41864,36488,0,prob_0.6
1705,pv_7_5576_1,26901.92,10410,14254,0,prob_0.6
1706,pv_7_3095,26904.72,38450,22444,0,prob_0.6
1707,pv_7_8172_0,26908.0,2848,31874,1,prob_0.7
1708,pv_7_17132_1,26914.01,32026,38872,0,prob_0.6
1709,pv_7_1601_0,26914.05,21178,39600,0,prob_0.6
1711,pv_7_4088_1,26914.93,13912,17504,1,prob_0.7
1710,pv_7_15839,26914.93,22976,1974,0,prob_0.6
1712,pv_7_11861,26923.33,35728,12748,0,prob_0.6
1713,pv_7_12146_0,26930.12,35728,24608,0,prob_0.6
1714,pv_7_5968,26932.65,8000,3488,0,prob_0.6
1715,pv_7_1640,26932.71,30902,17126,0,prob_0.6
1716,pv_7_10249,26933.23,39108,24584,1,prob_0.7
1717,pv_7_12263_1,26938.72,2848,3702,1,prob_0.7
1718,pv_7_2247_1,26939.39,28676,5584,0,prob_0.6
1719,pv_7_1916_0,26947.98,19106,20330,0,prob_0.6
1720,pv_7_2378_1,26948.18,40722,26100,1,prob_0.7
1721,pv_7_4658,26964.25,8560,41748,0,prob_0.6
1722,pv_7_1310_1,26966.62,2308,22444,0,prob_0.6
1723,pv_7_14035,26971.05,41864,580,0,prob_0.6
1724,pv_7_4477,26974.93,35030,30920,1,prob_0.7
1725,pv_7_11841_0,26976.58,35728,36204,1,prob_0.7
1726,pv_7_3163_0,26977.43,22482,10246,0,prob_0.6
1727,pv_7_2113_0,26977.9,21526,13278,0,prob_0.6
1728,pv_7_10054,26978.67,39108,40286,0,prob_0.6
1729,pv_7_11033,26987.22,32026,30442,0,prob_0.6
1730,pv_7_6842_0,26989.54,30644,36208,0,prob_0.6
1731,pv_7_2220,26990.38,8956,27162,1,prob_0.7
1732,pv_7_17843_1,26993.31,32610,50,0,prob_0.6
1733,pv_7_310_0,26998.26,9276,20404,0,prob_0.6
1734,pv_7_12583_1,27014.05,19808,26944,1,prob_0.7
1735,pv_7_3797_1,27023.92,34004,38050,0,prob_0.6
1736,pv_7_17671_0,27024.54,20978,29366,0,prob_0.6
1737,pv_7_8156_1,27031.59,2848,8404,0,prob_0.6
1738,pv_7_3451_0,27034.72,26940,30920,0,prob_0.6
1739,pv_7_5991,27034.81,8302,30920,0,prob_0.6
1740,pv_7_4445_1,27043.78,27052,13402,1,prob_0.7
1741,pv_7_516_1,27046.63,21964,14254,0,prob_0.6
1742,pv_7_3055,27051.39,3974,12512,0,prob_0.6
1743,pv_7_2887,27063.37,29076,23650,0,prob_0.6
1744,pv_7_3149_1,27068.3,19410,21368,0,prob_0.6
1745,pv_7_15696,27068.68,2848,28050,1,prob_0.7
1746,pv_7_1869_0,27068.84,20964,31992,0,prob_0.6
1747,pv_7_4427,27075.01,12922,14254,1,prob_0.7
1748,pv_7_12258_0,27077.57,35728,14548,0,prob_0.6
1749,pv_7_6245_0,27079.05,7362,30920,0,prob_0.6
1750,pv_7_1732,27081.68,24730,23554,0,prob_0.6
1751,pv_7_12054_0,27083.53,35728,24638,0,prob_0.6
1752,pv_7_13811,27083.84,41864,36410,0,prob_0.6
1753,pv_7_7672_1,27085.1,6994,19838,0,prob_0.6
1754,pv_7_10301_0,27085.83,39108,15460,0,prob_0.6
1755,pv_7_17888_0,27098.35,17850,3678,0,prob_0.6
1756,pv_7_4240,27105.56,38062,13014,0,prob_0.6
1757,pv_7_3731,27105.66,5790,19538,0,prob_0.6
1758,pv_7_3665,27106.09,36096,3372,1,prob_0.7
1759,pv_7_1723_0,27109.04,4526,22976,0,prob_0.6
1760,pv_7_10705_1,27110.54,32026,6348,0,prob_0.6
1761,pv_7_16963,27121.74,39108,38946,0,prob_0.6
1762,pv_7_4778_0,27122.03,19014,30920,0,prob_0.6
1763,pv_7_13942_1,27130.75,41864,10656,0,prob_0.6
1764,pv_7_14065_0,27137.35,41864,39076,0,prob_0.6
1765,pv_7_923_0,27139.46,3770,19540,0,prob_0.6
1766,pv_7_3876_0,27142.4,26572,3488,0,prob_0.6
1767,pv_7_5827_1,27145.33,9858,9526,0,prob_0.6
1768,pv_7_5772,27145.62,35146,14254,0,prob_0.6
1769,pv_7_4913_0,27147.79,22860,37566,0,prob_0.6
1770,pv_7_3067_1,27148.12,11040,30920,0,prob_0.6
1771,pv_7_1443,27153.91,38848,30920,0,prob_0.6
1772,pv_7_1714,27159.52,29224,30920,0,prob_0.6
1773,pv_7_17960_1,27164.08,7992,6296,1,prob_0.7
1774,pv_7_7380,27164.99,37878,14786,0,prob_0.6
1775,pv_7_670_1,27169.58,8356,30998,0,prob_0.6
1776,pv_7_475_0,27182.6,33622,10156,1,prob_0.7
1777,pv_7_10278,27184.65,39108,24362,1,prob_0.7
1778,pv_7_841_1,27184.65,33232,22444,0,prob_0.6
1779,pv_7_15890,27188.47,2848,24712,1,prob_0.7
1780,pv_7_2409_0,27188.93,17366,2654,0,prob_0.6
1781,pv_7_4361,27193.21,21726,3156,1,prob_0.7
1782,pv_7_17576,27193.85,3510,13670,1,prob_0.7
1783,pv_7_6939_0,27197.82,41232,18718,0,prob_0.6
1784,pv_7_3602_1,27200.37,18654,5916,0,prob_0.6
1785,pv_7_14919_0,27201.92,15496,20900,0,prob_0.6
1786,pv_7_12242_1,27208.05,35728,5634,0,prob_0.6
1787,pv_7_16308_0,27230.63,2396,28574,0,prob_0.6
1788,pv_7_85_0,27234.24,26738,13338,0,prob_0.6
1789,pv_7_14087_0,27236.58,41864,20070,0,prob_0.6
1790,pv_7_5527_1,27237.06,30686,24118,0,prob_0.6
1791,pv_7_1620_1,27251.14,4420,2396,0,prob_0.6
1792,pv_7_3711,27258.56,32442,41910,1,prob_0.7
1793,pv_7_10086_1,27259.16,39108,25514,0,prob_0.6
1794,pv_7_614_1,27269.77,622,24364,0,prob_0.6
1795,pv_7_2896,27272.9,36042,2888,0,prob_0.6
1796,pv_7_4378_1,27278.9,25108,31992,0,prob_0.6
1797,pv_7_4090,27283.58,26418,14850,0,prob_0.6
1798,pv_7_4097,27288.44,27624,16830,0,prob_0.6
1799,pv_7_3321_1,27292.45,378,24606,1,prob_0.7
1800,pv_7_11841_1,27295.42,35728,36204,0,prob_0.6
1801,pv_7_4961,27295.65,22702,2888,0,prob_0.6
1802,pv_7_17459_0,27301.1,22692,5020,1,prob_0.7
1803,pv_7_10949_0,27306.03,32026,41242,0,prob_0.6
1804,pv_7_2726,27309.15,10232,14986,0,prob_0.6
1805,pv_7_7749,27311.11,17534,41876,1,prob_0.7
1806,pv_7_1644_0,27312.71,37660,17126,0,prob_0.6
1807,pv_7_6525_1,27320.35,3812,14254,1,prob_0.7
1808,pv_7_4797_1,27335.97,41218,30920,0,prob_0.6
1809,pv_7_1346,27338.27,2286,24712,0,prob_0.6
1810,pv_7_3143_1,27345.74,2748,7888,0,prob_0.6
1811,pv_7_1534,27350.79,20828,15324,0,prob_0.6
1812,pv_7_13176_1,27351.26,19808,24714,0,prob_0.6
1813,pv_7_15835,27355.22,22976,27136,0,prob_0.6
1814,pv_7_10349,27361.75,39108,26100,0,prob_0.6
1815,pv_7_5050,27362.21,916,39502,0,prob_0.6
1816,pv_7_7147_0,27363.62,19028,14008,0,prob_0.6
1817,pv_7_518,27369.05,19606,22976,0,prob_0.6
1818,pv_7_12382_0,27372.25,19808,37368,0,prob_0.6
1819,pv_7_3058_0,27373.64,18232,14254,0,prob_0.6
1820,pv_7_17024_0,27378.73,39108,26100,1,prob_0.7
1821,pv_7_3109,27382.32,10622,4436,1,prob_0.7
1822,pv_7_5929_1,27385.71,4092,39720,0,prob_0.6
1823,pv_7_6265_0,27387.13,250,32920,1,prob_0.7
1824,pv_7_14054,27387.85,41864,34478,0,prob_0.6
1825,pv_7_13929_0,27395.32,41864,21912,0,prob_0.6
1826,pv_7_3610_1,27396.11,25998,22444,0,prob_0.6
1827,pv_7_5038,27398.9,23926,5634,1,prob_0.7
1828,pv_7_17938_0,27401.79,2062,22614,0,prob_0.6
1829,pv_7_1196_1,27405.15,7686,34276,0,prob_0.6
1830,pv_7_5012_1,27405.95,22864,15460,0,prob_0.6
1831,pv_7_14471,27408.91,41864,4284,0,prob_0.6
1832,pv_7_2185_1,27412.15,26922,37514,0,prob_0.6
1833,pv_7_9379_0,27412.24,22444,828,0,prob_0.6
1834,pv_7_14261,27416.03,41864,38288,0,prob_0.6
1835,pv_7_10666_0,27416.52,628,37144,0,prob_0.6
1836,pv_7_10471_0,27421.53,37196,19084,0,prob_0.6
1837,pv_7_17134_1,27431.71,32026,19650,0,prob_0.6
1838,pv_7_15410_0,27432.33,19808,21040,1,prob_0.7
1839,pv_7_536,27432.98,38926,40548,0,prob_0.6
1840,pv_7_17309_1,27433.47,32026,22598,0,prob_0.6
1841,pv_7_7318_1,27437.32,9636,17470,1,prob_0.7
1842,pv_7_16551,27443.9,22444,19488,0,prob_0.6
1843,pv_7_1207_1,27448.35,9248,7344,0,prob_0.6
1844,pv_7_15701,27466.19,2848,32634,0,prob_0.6
1845,pv_7_6596_1,27469.38,7934,2396,0,prob_0.6
1846,pv_7_2625,27473.36,40924,22444,0,prob_0.6
1847,pv_7_2626,27476.46,9182,3396,1,prob_0.7
1848,pv_7_11836,27481.13,35728,6250,0,prob_0.6
1849,pv_7_14079_0,27481.23,41864,23624,0,prob_0.6
1850,pv_7_5219,27497.24,15508,37206,0,prob_0.6
1851,pv_7_5907_0,27501.24,2774,40634,1,prob_0.7
1852,pv_7_10315,27514.87,39108,19536,0,prob_0.6
1853,pv_7_4549,27515.39,27196,37144,0,prob_0.6
1854,pv_7_6550_1,27521.18,6380,41876,0,prob_0.6
1855,pv_7_16818_0,27530.11,3396,9534,0,prob_0.6
1856,pv_7_1193_1,27531.73,28260,27020,0,prob_0.6
1857,pv_7_10307,27533.3,39108,19540,0,prob_0.6
1858,pv_7_118_1,27536.19,10338,30920,1,prob_0.7
1859,pv_7_10707_1,27541.8,32026,80,0,prob_0.6
1860,pv_7_648_0,27542.54,34834,36170,0,prob_0.6
1861,pv_7_2365_0,27544.18,41928,37144,0,prob_0.6
1862,pv_7_12050,27551.07,35728,13014,1,prob_0.7
1863,pv_7_12318_0,27554.99,19808,19624,1,prob_0.7
1864,pv_7_3880_0,27555.8,34002,33780,0,prob_0.6
1865,pv_7_16218_0,27560.47,2396,20956,0,prob_0.6
1866,pv_7_5728_0,27571.22,30006,3680,0,prob_0.6
1867,pv_7_3719_0,27572.7,40162,41916,0,prob_0.6
1868,pv_7_2286,27572.7,3558,30920,0,prob_0.6
1869,pv_7_1866,27575.42,1178,12294,0,prob_0.6
1870,pv_7_179_1,27584.72,36114,26100,0,prob_0.6
1871,pv_7_9603,27585.69,22444,21220,1,prob_0.7
1872,pv_7_17440_0,27585.92,7286,33484,0,prob_0.6
1873,pv_7_212,27589.64,41486,17560,1,prob_0.7
1874,pv_7_10896_1,27590.0,32026,4006,0,prob_0.6
1875,pv_7_12075_0,27594.32,35728,2888,0,prob_0.6
1876,pv_7_373_1,27599.7,36888,6264,1,prob_0.7
1877,pv_7_3208_1,27600.44,8684,17126,0,prob_0.6
1878,pv_7_9271,27604.0,22444,16742,0,prob_0.6
1879,pv_7_30_1,27606.42,40638,13014,0,prob_0.6
1880,pv_7_4727,27607.12,15478,22842,1,prob_0.7
1881,pv_7_5989,27611.62,422,41876,0,prob_0.6
1882,pv_7_16856,27621.01,3396,24712,1,prob_0.7
1883,pv_7_1317,27624.94,38538,20408,1,prob_0.7
1884,pv_7_17594_1,27630.48,23404,38146,0,prob_0.6
1885,pv_7_17476_0,27633.43,21112,13840,1,prob_0.7
1886,pv_7_498,27633.72,19596,17126,0,prob_0.6
1887,pv_7_286_0,27637.89,33754,41876,0,prob_0.6
1888,pv_7_15436_1,27642.31,19808,28118,0,prob_0.6
1889,pv_7_17734_1,27651.73,23542,25624,0,prob_0.6
1890,pv_7_7020_0,27652.44,28174,17126,1,prob_0.7
1891,pv_7_6170_0,27656.27,16536,2396,0,prob_0.6
1892,pv_7_10385_0,27656.78,25934,9006,0,prob_0.6
1893,pv_7_6132_0,27660.29,7448,26880,0,prob_0.6
1894,pv_7_5462_0,27673.15,18618,22444,0,prob_0.6
1895,pv_7_17523_1,27679.62,12882,19414,0,prob_0.6
1896,pv_7_3305,27684.06,16610,24612,1,prob_0.7
1897,pv_7_5830,27687.13,27492,30920,1,prob_0.7
1898,pv_7_4770_1,27690.04,40660,17126,0,prob_0.6
1899,pv_7_15704_1,27690.67,22976,26786,0,prob_0.6
1900,pv_7_6589,27692.85,6282,2396,0,prob_0.6
1901,pv_7_2222_0,27693.94,3568,13118,1,prob_0.7
1902,pv_7_10433,27709.79,628,24970,0,prob_0.6
1903,pv_7_17928_0,27711.19,7990,25966,1,prob_0.7
1904,pv_7_10370_1,27716.01,632,16118,0,prob_0.6
1905,pv_7_9254_1,27720.24,22444,34722,0,prob_0.6
1906,pv_7_6968,27729.24,23816,3658,0,prob_0.6
1907,pv_7_10093,27734.27,39108,7004,0,prob_0.6
1908,pv_7_2382_1,27734.65,8982,11734,0,prob_0.6
1909,pv_7_1368_1,27745.39,31744,37376,1,prob_0.7
1910,pv_7_15228,27747.97,19808,18832,0,prob_0.6
1911,pv_7_4874_0,27751.07,7910,37046,0,prob_0.6
1912,pv_7_10708,27754.79,32026,30526,0,prob_0.6
1913,pv_7_5226,27755.48,15500,7494,1,prob_0.7
1914,pv_7_4767_1,27767.76,28484,17126,0,prob_0.6
1915,pv_7_1693_1,27776.79,16410,30920,0,prob_0.6
1916,pv_7_16382_1,27783.19,22444,30178,0,prob_0.6
1917,pv_7_3025_1,27785.12,8780,7522,0,prob_0.6
1918,pv_7_15085_1,27787.58,13444,10864,1,prob_0.7
1919,pv_7_15269_0,27794.31,19808,27104,0,prob_0.6
1920,pv_7_16464,27804.44,22444,39628,0,prob_0.6
1921,pv_7_9968_1,27815.15,39108,32,0,prob_0.6
1922,pv_7_2365,27816.96,41928,37144,0,prob_0.6
1923,pv_7_14332_1,27817.87,41864,21846,1,prob_0.7
1924,pv_7_1239_0,27824.05,9244,30920,1,prob_0.7
1925,pv_7_1099,27837.83,18792,17126,1,prob_0.7
1926,pv_7_3444_0,27838.84,15942,30920,0,prob_0.6
1927,pv_7_2954_1,27839.75,10304,5634,0,prob_0.6
1928,pv_7_6871_0,27841.33,9874,41876,0,prob_0.6
1929,pv_7_17952_0,27845.23,33502,7908,1,prob_0.7
1930,pv_7_3056_1,27850.41,17198,20412,0,prob_0.6
1931,pv_7_11973,27855.61,35728,41284,0,prob_0.6
1932,pv_7_4228,27863.44,23502,17126,1,prob_0.7
1933,pv_7_5268_1,27866.63,656,30920,0,prob_0.6
1934,pv_7_5690,27877.22,29838,14254,0,prob_0.6
1935,pv_7_12110_0,27882.39,35728,20898,0,prob_0.6
1936,pv_7_13182,27886.69,19808,19488,0,prob_0.6
1937,pv_7_16162_0,27896.36,2396,21038,0,prob_0.6
1938,pv_7_15482_0,27909.43,22976,2622,1,prob_0.7
1939,pv_7_15196_0,27911.1,19808,3684,0,prob_0.6
1940,pv_7_7132_1,27915.28,9648,23648,0,prob_0.6
1941,pv_7_2846_1,27916.43,11068,11348,0,prob_0.6
1943,pv_7_13733_0,27919.27,41864,34906,0,prob_0.6
1942,pv_7_597_1,27919.27,22034,24584,0,prob_0.6
1944,pv_7_5202,27926.08,37204,12976,0,prob_0.6
1945,pv_7_14790_0,27930.92,37194,3942,0,prob_0.6
1946,pv_7_1411_0,27937.55,25262,26550,0,prob_0.6
1947,pv_7_12288_0,27938.3,2396,10888,0,prob_0.6
1948,pv_7_4918_1,27939.78,23912,26836,0,prob_0.6
1949,pv_7_17526_0,27941.59,31930,41034,0,prob_0.6
1950,pv_7_1630_1,27948.69,17610,17126,1,prob_0.7
1951,pv_7_17694_0,27956.59,3050,21350,0,prob_0.6
1952,pv_7_4480_0,27961.26,11336,30920,0,prob_0.6
1953,pv_7_5164,27961.98,13022,35726,0,prob_0.6
1954,pv_7_7009_1,27962.2,30248,22444,0,prob_0.6
1955,pv_7_1697,27979.03,19486,30920,0,prob_0.6
1956,pv_7_12350,27979.07,19808,7890,0,prob_0.6
1957,pv_7_10367_0,27983.27,33818,9792,0,prob_0.6
1958,pv_7_684_0,27988.42,34050,23648,0,prob_0.6
1959,pv_7_1444_1,27991.18,17422,30920,0,prob_0.6
1960,pv_7_16776_0,27995.95,23554,4008,0,prob_0.6
1961,pv_7_3705,28002.6,26302,24612,0,prob_0.6
1962,pv_7_3456_0,28008.41,12462,22976,1,prob_0.7
1963,pv_7_10254,28009.51,39108,24584,1,prob_0.7
1964,pv_7_6370_0,28010.95,7410,22726,1,prob_0.7
